Default,WC/TA,RE/TA,EBIT/TA,ME/TL,S/TA
0,-0.0102419,0.0954004,0.0476882,0.9732202,0.1341013
0,-0.0058898,-0.2835574,0.036549,0.2933457,0.4127922
0,-0.0415869,-0.0578049,0.0272375,0.3154793,0.2846278
0,0.1846439,0.0078883,0.0425424,0.3702137,0.2342045
0,0.0275472,0.0068865,0.0286408,0.2720245,0.2256827
0,0.003427,-0.0154799,0.0314003,0.1767521,0.2108887
0,-0.0557935,-0.0673524,-0.0048052,0.0834625,0.1919383
0,-0.0470993,-0.1323993,0.0220434,0.0592054,0.1932633
0,0.0333183,0.3019009,0.0634759,3.018475,0.3234444
0,0.0102133,0.3601743,0.0751847,3.677887,0.3065544
0,0.0215911,0.3752935,0.0657622,3.867701,0.3040336
0,0.0011305,0.4203276,0.0575148,3.895183,0.29099
0,-0.0046232,0.4609903,0.0726421,4.639375,0.2959152
0,-0.0139905,0.4901483,0.0929437,4.393932,0.2753439
0,0.0049482,0.514451,0.066589,3.377449,0.2570449
0,0.0532878,0.5342048,0.0763342,2.502066,0.2517088
0,0.0444635,0.6580877,0.0664005,3.117326,0.2581442
0,0.0367848,0.3017839,0.0534669,1.628085,0.2673515
0,0.0451375,0.3119977,0.0852076,2.054916,0.2597116
0,0.0525863,0.1884245,0.0576653,1.542424,0.2169545
0,0.0036959,0.1975036,0.053208,1.573074,0.2039469
0,0.0592315,0.2267647,0.0801117,2.102209,0.2348769
0,0.0533586,0.1712959,0.0869555,1.6227,0.2468101
0,0.0350953,0.1857836,0.0658211,2.095376,0.1946494
0,0.0473068,0.1381585,0.0660878,1.963804,0.2054
0,0.0546402,0.1248979,0.0736335,2.388282,0.2192723
0,0.05635,0.1052987,0.0710976,1.891155,0.2203791
0,0.2199554,-0.1047371,0.0579385,0.9668635,0.4601766
0,0.2144143,-0.0425036,0.0598891,0.9313512,0.4582991
0,0.2013865,0.0990324,0.0654215,1.790396,0.4274631
0,0.2282494,0.156758,0.0628811,1.414503,0.4133686
0,0.1728364,0.1307232,0.0486404,0.8316289,0.3635291
0,-0.063846,-0.3587376,0.0806721,0.7273868,1.198281
0,-0.0339329,-0.2401405,0.0789702,0.8646405,1.085815
0,-0.0157946,-0.1657514,0.0661067,1.35021,1.058
0,-0.0440536,-0.094616,0.0860154,2.217771,1.130428
0,0.0261428,0.0461271,0.065608,0.9769077,0.6570097
0,0.0176496,0.086082,0.0701219,1.362569,0.7348453
0,0.0411357,0.1431048,0.0683713,1.091045,0.6661105
0,0.0280824,0.1843924,0.0769561,0.7340336,0.6536086
0,0.029769,0.2167897,0.0634673,0.8764785,0.6825033
0,0.0212462,0.1887459,0.0599098,0.7670323,0.69618
0,0.473538,0.3287702,0.0512984,5.539814,0.445567
0,0.6649057,0.3336628,0.0912161,2.047924,0.3385688
0,0.3751599,0.2242956,-0.0129946,1.252385,0.1871025
0,0.3360021,-0.1989392,0.0257374,0.3560173,0.2588833
0,0.3156996,-0.434572,0.0548172,1.270306,0.3135093
0,0.4357068,-0.2732767,0.049432,0.7226016,0.3324614
0,0.4320486,0.2315686,0.0757508,6.714345,0.2167739
0,0.3926821,0.2650026,0.059284,5.443421,0.1774118
0,0.2439818,0.3193957,0.0495951,4.93163,0.1897787
0,0.1102253,0.2207214,0.0334515,1.791858,0.1973906
0,0.2809758,0.2053044,0.0627076,7.447043,0.2071853
0,0.3834068,0.2009288,0.0421611,3.15174,0.2091002
0,0.2912046,-0.0428084,0.0053921,2.724815,0.1270445
0,0.3349841,-0.1261591,0.0194851,1.199804,0.1469718
0,0.3288931,-0.2271672,0.0252902,2.426567,0.1573427
1,0.2057861,0.0929169,0.028566,0.3876468,0.2115571
0,0.2118027,0.1325237,0.0561673,0.3721269,0.2235849
0,0.1862883,0.1443965,0.0351082,0.2971016,0.2487121
0,0.1761103,0.1307374,0.0394311,0.1929296,0.2193401
1,0.132908,0.0866202,0.0196854,0.1168295,0.2322387
0,-0.0263864,0.1744592,0.0623397,2.275539,0.1217999
0,-0.0619292,0.1816941,0.0591672,1.798223,0.1143768
0,-0.0356083,0.2136856,0.051792,1.430274,0.107511
0,0.2780766,0.1796047,0.0643374,1.794377,0.2371823
0,0.255326,0.2416404,0.0874334,2.044435,0.27444
0,0.3018021,0.2858335,0.0723867,3.32157,0.2841269
0,0.19435,0.253185,0.0743455,1.844947,0.2446186
0,0.2195891,0.3134038,0.0688733,1.229623,0.2330534
0,0.1213345,0.297298,0.0486386,0.8150568,0.2046787
0,0.1046727,0.3189398,0.0524539,1.225758,0.2257988
0,0.1623689,0.3473932,0.0408666,1.105196,0.2365106
0,0.2578123,0.4060413,0.0456644,1.359777,0.2312483
0,0.1895347,0.4463558,0.0625539,1.603225,0.2283532
0,0.0763362,-0.0001842,0.0515699,0.9934314,0.1652262
0,0.084791,0.0418299,0.0463305,1.092307,0.1150813
0,0.1080922,0.1228869,0.0321019,1.483468,0.1498204
0,0.0990781,0.0293401,0.0327928,0.4534536,0.2972683
0,0.517281,0.281702,0.0760419,6.086165,0.407281
0,0.3226944,0.5284737,0.0819884,4.215921,0.4352697
0,0.2894736,0.4421858,0.0655641,4.174997,0.4054049
0,0.3005492,0.4507131,0.0815583,4.374424,0.3936707
0,0.3154929,0.4486944,0.0523333,3.964635,0.3588738
0,0.3096161,0.4504248,0.0692289,3.178961,0.3402833
0,0.2934539,0.4493221,0.0539728,2.372872,0.3245558
0,0.3053513,0.4699993,0.042928,2.947168,0.3112013
0,0.2889285,0.4922926,0.0465534,2.895679,0.3140898
0,0.3274192,0.5030157,0.0438731,2.372482,0.314293
0,0.2873028,0.5229803,0.0397155,2.919915,0.3510275
0,0.2033504,0.3652873,0.0317166,1.443578,0.115741
0,0.3297183,0.3526977,0.0402168,1.993891,0.1487757
0,0.2377712,0.2470713,0.0471465,1.02585,0.392967
0,0.2160061,0.2425181,0.0759412,1.231519,0.4248627
0,0.2342203,0.2682512,0.0622178,1.612472,0.4278765
0,0.206011,0.2812407,0.044232,0.9637802,0.384037
0,-0.0269737,0.4824684,0.0613962,3.480111,0.1440964
0,0.0039148,0.5145732,0.0623153,4.963486,0.1811241
0,0.1229596,0.3575934,0.0762879,9.781976,0.2106232
0,0.0854095,0.3466341,0.0862887,12.00496,0.2379208
0,0.2796971,0.3806794,0.1002828,9.305461,0.2342813
0,0.2358189,0.4180883,0.0834372,12.19356,0.2356587
0,0.1475155,0.43442,0.0719187,9.496339,0.2069371
0,0.1706695,0.4354727,0.0807816,6.645299,0.1820417
0,0.1813041,0.46035,0.0709553,6.659262,0.1874886
0,0.2416455,0.4229425,0.0607213,4.636322,0.1778646
0,0.131148,0.1907194,0.0701257,1.205486,0.3355916
0,0.1363512,0.2347902,0.0877356,1.245901,0.3286325
0,0.1177487,0.26911,0.0687661,0.921371,0.3495663
0,0.4291355,0.6350237,0.1017669,3.500373,0.5683118
0,0.1813385,0.8967984,0.1362818,2.542508,0.7489316
0,0.2490994,0.8777912,0.1466441,3.824545,0.7847655
0,0.2685451,1.248252,0.1408597,3.957865,0.7438594
0,0.2911169,1.51017,0.173217,3.421534,0.8273575
0,0.276229,0.5534217,0.1467665,4.988703,0.8907922
0,0.3159955,0.5645577,0.158869,4.048336,0.6866966
0,0.3346478,0.4242752,0.099953,2.787679,0.442945
0,0.4196625,0.4590763,0.104031,3.634679,0.4455754
0,0.2218348,0.5869142,0.122252,2.599905,0.5663731
0,-0.0075807,0.4116779,0.0802069,4.817236,0.1651964
0,0.0777059,0.1985937,0.0515149,1.033314,0.3994631
0,0.0477566,0.1921464,0.0538876,0.8271059,0.3384505
0,0.0674229,0.2200101,0.0552575,0.9974573,0.3345231
0,0.0695032,0.2213886,0.0535192,0.9398947,0.3361984
0,0.0968721,0.2441885,0.0542529,1.109502,0.3208167
0,0.1225754,0.2538892,0.0536148,0.6971543,0.3268055
0,0.3693451,1.080117,0.0803735,2.95345,0.4776395
0,0.3000276,1.005306,0.0733623,3.176384,0.4656528
0,0.3418603,0.9811957,0.0683836,3.791512,0.4150689
0,0.3172976,0.9362612,0.0577053,3.778686,0.4181588
0,0.1794653,0.3004519,0.0611042,1.42218,0.3756981
0,0.0573993,0.2183063,0.0575841,0.8164827,0.2870542
0,0.0568784,0.1909185,0.0582592,0.838285,0.3118753
0,0.0377171,0.2325492,0.0581032,0.7614197,0.2767187
0,0.0938112,0.2237997,0.0493542,0.4033871,0.2563217
0,0.0656519,0.2021072,0.0514592,0.6569864,0.2809135
0,0.0621558,0.169787,0.029925,0.9915071,0.3021376
0,0.0659677,0.1271875,0.0554794,1.344979,0.3306106
0,0.0610138,0.1814954,0.0582938,1.225835,0.3686495
0,0.0477298,0.1977813,0.0439964,1.363652,0.4127707
0,0.0335917,0.0053308,-0.0205193,0.6349045,0.0788492
0,0.0127563,-0.1957509,-0.0943463,0.1910138,0.0703082
0,0.0557893,-0.2640644,0.0351312,0.2201945,0.0783636
0,0.0567406,-0.2380308,0.0554388,0.6320644,0.1113717
0,0.0726099,-0.1646578,0.0070339,0.5601233,0.0986712
0,-0.0188342,-0.2295065,0.0483132,0.6758434,0.1182105
0,-0.0160471,-0.1667774,0.0537836,0.9929308,0.0987667
0,0.0081606,-0.0547751,0.0462336,1.406452,0.0829227
0,0.4917023,0.0687367,0.0001605,1.684176,0.2406985
0,0.4965991,-0.0856629,-0.0001968,1.450765,0.2090646
0,0.3580445,-0.2163069,0.0007698,1.431712,0.253609
0,0.4781426,-0.0293488,0.0871976,3.361166,0.4297321
0,0.1568385,0.0995387,0.0090663,1.459554,0.1306578
0,-0.0015163,0.1021868,0.0539856,0.8172972,0.1680621
0,-0.0122484,0.083213,0.0419743,0.6937072,0.1825923
0,-0.0101274,0.0796852,0.0423269,0.5810499,0.1626064
0,0.0296283,0.0552521,0.0502825,0.5593148,0.171741
0,0.0773556,0.0690482,0.0386165,0.5644579,0.1599879
0,0.0851449,0.0941432,0.0455684,0.7126805,0.1600556
0,0.0550743,0.3030822,0.0408947,0.4219186,0.1880608
0,0.056457,0.3060796,0.0343966,0.7005169,0.2007651
0,0.0809132,0.3262711,0.0500504,0.9740736,0.2025369
0,0.2766253,0.0180724,0.0340782,0.6545827,0.3370105
0,0.2932348,0.0287881,0.0707165,0.4631591,0.471082
0,0.2752753,0.0207496,0.0508134,0.2678484,0.4771624
0,0.3297889,0.0250102,0.0697039,0.1419563,0.5064862
0,0.273654,0.0353417,0.0340825,0.1377451,0.4360319
0,0.3244413,-0.4083081,0.0610503,0.0727131,0.5921556
0,0.3612078,-0.6789683,0.0475186,0.0700175,0.8038002
0,0.3453692,-0.588661,0.0559823,0.2880738,0.9186399
0,0.0312912,0.3343769,0.047094,1.331083,0.1656248
0,0.0334688,0.3275861,0.0777356,2.078336,0.1515135
0,0.1054603,0.3137522,0.004645,0.545027,0.1942881
0,0.1047153,0.2805138,0.0414039,0.5020484,0.1485648
0,0.3506357,0.3305441,0.0903229,1.033621,0.2503037
0,0.3547511,0.4099783,0.0551384,1.773457,0.2086764
0,0.2039558,0.3142832,0.0490059,2.65867,0.5136496
0,0.1387913,0.3125822,0.0438399,2.616413,0.4986466
0,0.1599006,0.3378933,0.052529,3.417383,0.4950591
0,0.1487497,0.34786,0.0580539,6.435005,0.5256637
0,0.1734501,0.3272285,0.0552359,3.97848,0.4516732
0,0.15042,0.3328589,0.0418608,3.512739,0.4214217
0,0.1837191,0.3607626,0.0610928,5.080345,0.412349
0,0.1452244,0.4052856,0.0601081,3.444307,0.4112049
0,0.1478168,0.4312033,0.0730798,4.849229,0.4113531
0,0.0972021,0.4773012,0.0747166,4.585829,0.4451685
0,0.2934991,0.5356095,0.0484246,2.751978,0.2794103
0,0.3018503,0.5478703,0.0578591,3.134507,0.291822
0,0.2982253,0.5371526,0.0750621,3.282778,0.3221657
0,0.2852904,0.4391687,0.0473282,1.657012,0.2717899
0,0.3170793,0.454279,0.0629735,1.921349,0.3013088
0,0.3098402,0.4279243,0.0625299,1.50223,0.3051557
0,0.3296099,0.4264145,0.0489792,2.054646,0.2981634
0,0.3473761,0.432386,0.0556157,1.609998,0.2936358
0,0.356938,0.4553162,0.0572884,1.727522,0.2916751
0,0.2422191,0.2215591,0.0575847,0.8283356,0.2427409
0,0.1512221,0.2620029,0.0537111,0.7142139,0.321346
0,0.138893,0.2224761,0.0213011,0.5029948,0.265077
0,0.1622911,0.1904459,0.0300163,0.6877017,0.3211593
0,0.0007687,0.24402,0.0620161,1.882494,0.2372296
0,0.021434,0.2556514,0.0620645,1.845765,0.2411821
0,-0.0908828,0.2456305,0.023667,2.152905,0.2299588
0,0.0264869,0.1996662,0.0397361,0.8355243,0.1495908
0,0.0508352,0.2108552,0.0654919,0.9364021,0.1735297
0,0.0539534,0.221475,0.0590225,1.326158,0.1891461
0,0.0704953,0.1696238,0.0379611,1.600992,0.2190454
0,0.1218985,0.1668051,0.0471822,1.073895,0.2267887
0,0.1041347,0.1623721,0.0480643,1.499708,0.2930568
0,0.1268669,0.1706149,0.0597987,1.308479,0.2087912
0,0.1039935,0.1920435,0.04779,1.192446,0.208313
0,0.1216807,0.1881774,0.0538317,1.414324,0.2048385
0,0.0969773,0.2193922,0.0417205,1.550577,0.2275201
0,0.2046372,0.2806556,0.0431436,0.9568412,0.2494526
0,0.2248008,0.3206667,0.0557675,1.529169,0.2496983
0,0.2845163,0.4308522,0.0772886,2.296152,0.2600735
0,0.3552655,0.4670342,0.0610234,2.360622,0.2442779
0,0.1064859,0.1934617,0.0418437,0.6557181,0.2424321
0,0.0540437,0.1865443,0.057294,1.285741,0.1726823
0,0.0389726,0.1324728,0.0412942,1.107226,0.172892
0,0.0425075,0.146442,0.0467797,1.304198,0.1830981
0,0.1334049,0.152675,0.0652896,1.314848,0.1753777
0,0.0503153,0.1355507,0.0716486,1.069538,0.1802166
0,0.0453477,0.1340255,0.0625259,1.043909,0.2211603
0,0.0547123,0.1388108,0.0432327,1.415191,0.1649105
0,0.0604536,0.1282271,0.0382187,1.186737,0.1763452
0,0.0325151,0.150954,0.0352729,1.270955,0.1661107
0,0.0557597,0.1415877,0.0533251,1.523875,0.171374
0,0.1350218,0.255486,0.0630409,1.068748,0.3936515
0,0.1663747,0.2677244,0.0700811,1.037575,0.4082746
0,0.1853705,0.2877697,0.0548157,1.542546,0.3965442
0,0.1719498,0.2905289,0.0411616,1.152689,0.3765708
0,0.2406651,0.3221247,0.0662076,1.585422,0.5034536
0,0.5610676,0.4838059,0.0746791,2.348408,0.2166536
0,0.0613286,0.3849745,0.0432651,0.9487307,0.2935744
0,0.1526311,0.2308937,0.0527377,0.5505548,0.2748834
0,0.0952339,0.2270377,0.0341261,0.6719281,0.2859515
0,0.1304792,0.2602684,0.0384355,0.812327,0.3049713
0,0.0338022,0.3709829,0.0615342,2.54602,0.2261759
0,0.0996822,0.29471,0.0329079,1.439093,0.144087
0,0.1976759,0.0278964,0.0469664,1.251002,0.1701934
0,0.1351226,0.6491556,0.0598447,0.9923673,0.3119205
0,0.0461347,0.3588044,0.0744217,1.250728,0.4935364
0,0.0477113,0.352329,0.0357695,1.512985,0.4730618
0,0.0958815,0.131561,0.0514721,0.8627773,0.4073544
0,0.0615421,0.1340522,0.0568896,0.5501067,0.4446374
0,0.2267594,0.1189333,0.0506884,0.9527813,0.2954681
0,0.2142921,0.1055744,0.0535364,1.252536,0.2918405
0,0.2285378,0.0976208,0.0303554,0.9202549,0.2494696
0,0.2628039,0.0958046,0.0383679,0.5580837,0.2340793
0,0.2184774,0.1331928,0.0452631,0.5950861,0.2735057
0,0.0640746,0.4213329,0.062486,2.44404,0.2466168
0,0.0794365,0.4778379,0.0674273,2.858879,0.2559434
0,0.0579461,0.316368,0.0600167,2.736595,0.2426996
0,-0.1060189,0.2623592,0.0606844,1.849211,0.1994991
0,-0.0466775,0.2227491,0.0592878,2.903335,0.2102352
0,-0.002654,0.2542928,0.0796662,3.745146,0.2154181
0,0.0196065,0.2928059,0.0653585,3.66181,0.1982254
0,0.0150459,0.3152153,0.07236,2.832079,0.2126521
0,0.0198742,0.3561106,0.073885,2.653531,0.2281357
0,0.0377999,0.275869,0.0324243,1.33525,0.1875508
0,0.0927583,0.2944898,0.0357377,0.4024658,0.858885
0,0.0868633,0.2691824,0.0490991,0.4148979,0.8621536
0,0.1594252,0.2475287,0.0553763,0.4145091,0.7635328
0,0.1611062,0.2419089,0.0518035,0.2819578,0.7635815
0,0.1017842,0.2227924,0.0574561,0.2682192,0.8021134
0,0.153854,0.2566916,0.0431926,0.2836175,0.6347274
0,0.1721089,0.2513776,0.028697,0.2842643,0.6693642
0,0.1555335,0.2582342,0.0400585,0.23931,0.7165486
0,0.1428727,0.2439097,0.0302479,0.2674578,0.7115263
0,0.0459884,0.2391995,0.0273045,0.2520787,0.7962616
0,0.1662693,0.4007794,0.043354,2.392299,0.2271287
0,0.2734321,0.4518237,0.0627525,3.13922,0.2564974
0,0.2557076,0.4401024,0.0748142,4.024631,0.2661485
0,0.2156148,0.4444788,0.0803166,4.035612,0.2944942
0,0.2296511,0.3401209,0.0622405,3.250736,0.2783946
0,0.1775246,0.3241019,0.0557922,2.736562,0.2453316
0,0.1787298,0.283553,0.0608587,2.252263,0.2459669
0,0.2155847,0.259772,0.0667648,1.556797,0.2364321
0,0.164975,0.3445375,0.0692602,1.932729,0.2549196
0,0.2216418,0.376562,0.0760177,2.335665,0.2785066
0,0.2261989,0.0587163,0.0405632,0.6273561,0.2917161
0,0.2248343,0.0964447,0.0422986,0.596487,0.2508662
0,0.170255,0.1284111,0.0598651,0.9645358,0.2289288
0,0.1044967,-0.1436443,0.0572079,1.458503,0.3598557
0,0.253895,0.3915761,0.0298397,1.136649,0.2288541
0,0.2595459,0.3730921,0.0293096,1.609678,0.236222
0,0.237894,0.3970202,0.0301288,1.125548,0.2124832
0,0.2137852,0.3259804,0.0305332,0.8143597,0.2408207
0,0.2176212,0.2591587,0.0420813,0.5695827,0.2799523
0,0.1998806,0.3181887,0.04153,1.002414,0.2955354
0,0.3419754,0.3943558,0.1137658,4.798825,0.4717177
0,0.3188054,0.4886852,0.0810328,5.233538,0.5190143
0,0.3659841,0.3648309,0.1134617,5.506572,0.456285
0,0.2056635,0.3896691,0.0779133,2.787395,0.4455697
0,0.1612028,0.079253,0.0688222,1.789841,0.3301412
0,0.0741876,-0.0651732,0.0730786,2.163291,0.4000565
0,0.1342472,-0.0178767,0.0707979,2.67299,0.383211
0,0.1937122,0.0377285,0.1066373,3.417619,0.403974
0,0.2533464,0.1304136,0.105926,3.648091,0.4200031
0,0.2221688,0.2072659,0.1196231,3.432172,0.4155491
0,0.2612097,-0.7861975,0.0683223,1.932989,0.8727285
0,0.2140798,-0.8338968,0.0266631,1.286986,0.7822096
0,0.2088844,-0.7168671,0.0330301,0.9164637,0.7445914
0,0.0641535,-0.5007661,-0.0094512,0.8782304,0.4105265
0,-0.0320301,-0.7097437,0.0152912,0.711971,0.4703031
0,0.1171612,-0.6089306,0.0405931,1.542961,0.4950974
0,0.0985686,-0.821206,0.0165197,0.8901364,0.5179187
0,0.3841753,0.472181,0.104009,2.04519,0.3976917
0,0.3378423,0.3903277,0.1097261,1.679695,0.4464514
0,0.3213961,0.3971968,0.1025842,2.024432,0.4657114
0,0.3043141,0.3931011,0.1222293,2.059451,0.4570309
0,0.2821173,0.381602,0.109314,1.5403,0.4556633
0,0.2881983,0.3428734,0.1169905,1.533356,0.4577558
0,0.2328141,0.3463575,0.0871618,1.38902,0.4116669
0,0.1892807,0.3672716,0.0811009,0.780872,0.4199699
0,0.2251541,0.3546766,0.0819898,1.247087,0.403571
0,0.1667386,0.3041457,0.0617427,0.9755235,0.3473204
0,0.2863458,0.188428,0.0654749,1.462355,0.3487309
0,0.168093,0.2090658,0.0602909,1.132905,0.3548974
0,0.1865317,0.2568764,0.0830802,1.892564,0.4053211
0,0.1052698,0.3174518,0.0751931,2.730145,0.3995035
0,0.0899226,0.4125082,0.0798698,1.86146,0.4232134
0,0.0745917,0.4581257,0.0579268,1.054016,0.3793164
0,0.1232636,0.3390417,0.0427336,0.7882925,0.3771554
0,0.079139,0.3299427,0.0678292,0.7581104,0.3932406
0,0.1297403,0.3374727,0.0514723,0.7625136,0.435525
0,0.1960278,0.285603,0.0462678,0.5616501,0.4091774
0,0.0244732,0.2605472,0.0836928,1.780194,0.3464716
0,0.0627375,0.2533104,0.0858502,2.232674,0.4400504
0,0.0351187,0.2219267,0.0944733,2.293241,0.4659919
0,0.0217102,0.2081616,0.1041839,2.810776,0.5099889
0,0.0567279,0.2144703,0.1100325,2.845399,0.5346541
0,-0.2147055,0.138069,0.0937128,1.98753,0.4278667
0,-0.0197684,0.184774,0.09654,2.299553,0.3991168
0,0.0519465,0.2167558,0.0972884,2.509791,0.3503453
0,0.0684272,0.2598939,0.0837864,2.887387,0.3535441
0,0.0755043,0.255891,0.0817753,3.408431,0.3392378
0,-0.0165659,0.6579953,0.087405,4.215796,0.2102468
0,-0.0228718,0.6692277,0.0695494,3.670894,0.1906738
0,-0.0863486,0.6767771,0.0686836,3.543127,0.1944527
0,-0.0293959,0.6979724,0.0791459,5.115766,0.188532
0,-0.0414555,0.7264248,0.0731478,5.166931,0.202371
0,0.0058886,0.7789219,0.0521224,3.820907,0.2005574
0,0.0322925,0.7783178,0.0532091,2.740171,0.2107563
0,-0.0038212,0.7507549,0.0723637,1.533069,0.2028861
0,0.0028444,0.8175852,0.0684332,2.363933,0.2060064
0,0.0178365,0.8049377,0.0697676,2.99368,0.2141797
0,0.1028693,0.3333775,0.0646551,2.132174,0.258528
0,0.0696123,0.3913373,0.0560604,2.031729,0.2520222
0,0.0940639,0.4162039,0.0531798,3.234208,0.2601447
0,0.0789936,0.4612924,0.0676586,4.51836,0.2772495
0,0.0336884,0.4846625,0.0761404,5.063056,0.2738138
0,0.0300765,0.4434176,0.0719548,3.629074,0.2531497
0,0.0134889,0.4531602,0.0728201,3.585689,0.2491434
0,0.0708913,0.5998023,0.0732851,4.753639,0.2708404
0,0.3026157,0.2135273,0.013253,0.8935599,0.9385317
0,0.2627947,0.1743719,0.0236967,0.9897386,1.018125
0,0.2639479,0.1969107,0.0480919,1.179748,1.012475
0,0.2598497,0.2149825,0.0463494,0.7711547,1.07048
0,0.2471861,0.2430871,0.0496952,0.8302391,1.13646
0,0.2104218,0.1919174,0.0448331,0.861248,1.120975
0,0.1539747,0.50319,0.0630796,1.292237,0.2808214
0,0.1267555,0.4531235,0.0336505,1.122834,0.25752
0,0.1293792,0.4217265,0.0488873,1.021821,0.1977815
0,0.107845,0.4273597,0.0336942,1.076247,0.1981509
0,0.0806152,0.3993136,0.0539257,1.402371,0.2039255
0,0.0765618,0.4039363,0.0401391,1.015479,0.2032419
0,0.1386383,0.0415012,0.0744473,1.807419,0.9200484
0,0.1980767,0.0997662,0.0462422,2.383363,0.8946012
0,0.0480629,0.4262034,0.0267737,0.8430092,0.1069852
0,0.0535793,0.4271578,0.0557817,1.08093,0.1234791
0,0.0526047,0.4374083,0.0544597,1.207662,0.1173676
0,0.0488911,0.4624617,0.0544827,1.297121,0.1448744
0,0.0653625,-0.0434405,0.0554892,0.4219083,0.1382373
0,0.162521,0.0218893,0.0380352,0.8125587,0.172247
0,-0.0220727,0.6123582,0.0820209,12.14707,0.1877447
0,0.2570067,0.6624136,0.0874008,13.20561,0.2138176
0,0.1066597,0.6642862,0.0948563,12.17525,0.216483
0,0.2664311,0.6576337,0.0901884,10.36549,0.193439
0,0.2931287,0.4690854,0.124396,3.535861,0.3685727
0,0.2161883,0.4314103,0.0293599,1.380711,0.3761126
0,0.3124838,0.3918222,0.0933706,2.816958,1.126605
0,0.1961183,0.2532444,0.0862025,3.410258,0.6679345
0,0.2070217,0.2999546,0.0652948,6.024274,0.6541528
0,0.264772,0.3348151,0.0785685,4.367796,0.7483073
0,0.281976,0.4007697,0.0763224,6.451254,0.7320473
0,0.316879,0.4213495,0.0454738,2.878993,0.7209561
0,0.3308496,0.4521096,0.0602411,2.244357,0.6911759
0,0.3133861,0.5003194,0.0636801,3.184289,0.7278392
0,0.2286714,0.4034976,0.0469372,2.436413,0.6316394
0,0.5201832,0.7372949,0.0849627,2.973986,0.521733
0,0.4960958,0.7470102,0.0921197,3.154357,0.48511
0,0.4961376,0.7837406,0.0831831,4.153295,0.4992127
0,0.1471574,0.5513878,0.0721742,6.694887,0.2129087
0,0.1512629,0.6507866,0.0751514,7.825773,0.2607214
0,0.1412392,0.7068852,0.0797312,9.624842,0.2848776
0,0.165308,0.6659269,0.0779611,9.25844,0.2786984
0,0.1130039,0.6849531,0.0896382,7.024901,0.2948896
0,0.1175964,0.7231905,0.0918679,8.626351,0.3308962
0,0.0504893,0.7526984,0.0906571,4.81894,0.3233128
0,0.0894709,0.773533,0.083608,4.369009,0.1577556
0,0.0678933,0.8785626,0.0935462,4.144447,0.1710685
0,0.0775465,0.8971208,0.0774423,2.849244,0.1777515
1,0.0403323,-0.1984415,0.0347541,0.2141342,0.0664759
0,0.340515,0.1418838,0.0619741,0.716971,0.6560139
0,0.3379307,0.1036189,0.0405713,0.7165658,0.656987
0,0.4100505,0.1287532,0.0712034,1.941148,0.5871927
0,0.4484901,0.1719314,0.0884837,1.131175,0.5873908
0,0.4319742,0.2222042,0.0980171,1.592996,0.6405554
0,0.4065557,0.2449897,0.0990104,2.902306,0.7401785
0,0.448282,0.2887134,0.1111301,3.927942,0.67083
0,0.5143149,0.3484652,0.0982066,4.177034,0.6507964
0,0.5271842,0.4042382,0.1165651,4.829937,0.6166119
0,0.5309191,0.411709,0.103679,5.108937,0.5904775
0,-0.0223742,-0.0060583,0.0354522,0.6283316,0.1913278
0,-0.0527707,-0.0008494,0.0404549,0.6606916,0.2270788
0,0.40391,-0.6283627,-0.0957589,0.3742425,0.2516099
0,0.2843482,0.5304764,0.0621868,4.816419,0.2342247
0,0.1893273,0.4825796,-0.0033829,2.464608,0.1818045
0,0.3090122,0.3073325,0.0186166,6.294556,0.1939843
0,0.373063,0.3834497,0.1486152,13.40755,0.2563964
0,0.3248989,0.3849106,0.015346,18.32485,0.0856355
0,0.2101717,0.2964574,-0.0366202,8.79155,0.1240029
0,0.1870329,0.1249764,0.0065348,4.15791,0.1537638
0,0.2404117,0.1515811,0.0523089,3.305455,0.1819045
0,0.474129,0.0747172,0.0849914,1.118212,0.3838206
0,0.4723273,0.1422281,0.078342,0.9384759,0.3780599
0,0.4308863,0.2199572,0.0646966,1.650929,0.3481703
0,0.2660165,0.3510281,0.0297931,3.43002,0.4384252
0,0.2734315,0.2687294,0.0540418,2.465458,0.4635533
0,0.2892947,0.2954651,0.0626702,3.369505,0.5241682
0,0.2002565,1.009688,0.0906366,6.010792,0.3074237
0,0.1790308,0.8442348,0.0754218,3.890018,0.256452
0,0.0971764,0.6452324,0.0705153,2.438085,0.3013586
0,0.0427054,0.6083624,0.0562217,2.0107,0.2687399
0,0.1315902,0.5875098,0.0764329,2.848808,0.3013506
0,0.3012039,0.6310353,0.0680185,5.154646,0.2068683
0,0.2139494,0.5801688,0.0554807,5.590288,0.2092493
0,0.3607136,0.53092,0.0684331,3.313248,0.2493253
0,0.3390483,0.6056579,0.0664996,4.322185,0.2575471
0,0.4018595,0.5940782,0.0579287,6.636288,0.2438523
0,0.2233453,0.63732,0.077727,3.839149,0.2684463
0,0.2306809,0.6370304,0.0942217,4.933576,0.3145372
0,0.2101484,0.6989075,0.0818719,4.573426,0.3137808
0,0.1639849,0.6696401,0.0635688,3.500583,0.3052205
0,0.1870761,0.7365771,0.084925,5.190971,0.3299894
0,0.1417787,0.7405024,0.0720685,5.987552,0.3208822
0,0.1552349,0.7594879,0.0742488,5.475454,0.2935553
0,0.1290323,0.718523,0.07715,5.177132,0.2971673
